Game_ID,Event_Number,Frame_Number,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,Screen
extract/0021500403.json,14,159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
extract/0021500403.json,28,41,23.0,-0.8190827359199081,15.678883513871186,0.0,0.0,23.0,-0.33666480114058916,11.139321161206897,0.0,0.0,23.0,-0.9973181013622111,16.713721351953044,0.0,0.0,23.0,-0.6104477423032832,14.059697516461075,0.0,0.0,23.0,-0.6271631297648834,13.831391843577869,0.0,0.0,23.0,-0.6861927090646877,20.797492513988463,0.0,0.0,0.0
extract/0021500403.json,28,79,23.0,-0.542339002450513,12.209864780356655,0.0,0.0,23.0,-0.6805407469028474,15.583931286276798,0.0,0.0,23.0,-0.43088915499208386,10.378847069025857,0.0,0.0,23.0,-1.0914194196269151,31.0862163828415,0.0,0.0,23.0,-0.8561354914350339,25.51781111523596,0.0,0.0,23.0,-1.5227698792028206,40.7458611928909,0.0,0.0,0.0
extract/0021500403.json,28,157,23.0,-0.3375308770607158,6.64761998434217,0.0,0.0,23.0,-1.2282599528616047,29.65197047170492,0.0,0.0,23.0,-1.2997987243103848,32.52507361892786,0.0,0.0,23.0,-1.4404588626437762,29.057151851109868,0.0,0.0,23.0,-1.7205324817065715,37.81860124575137,0.0,0.0,23.0,-1.1064270382854657,22.929946099653485,0.0,0.0,1.0
extract/0021500403.json,33,320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
extract/0021500403.json,33,333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
extract/0021500403.json,35,290,23.0,-1.2100828691369194,27.44287833529314,0.0,0.0,0.0,0.0,5.863909358037431e-08,0.0,0.0,23.0,-1.2100828691369194,27.44287833529314,0.0,0.0,23.0,-1.2327750296531377,27.077096003918758,0.0,0.0,23.0,-0.8403595876482655,17.496962648620553,0.0,0.0,23.0,-0.8403595876482655,17.496962648620553,0.0,0.0,1.0
extract/0021500403.json,35,492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
extract/0021500403.json,37,308,23.0,0.10221839427858548,13.143085027689471,-0.2006864154843645,2.5865375289050916,23.0,0.10221839427858548,13.143085027689471,-0.2006864154843645,2.5865375289050916,1.0,-1.3486991523486091e-06,1.3486991523486091e-06,0.0,8.173934256658237e-08,23.0,-0.1659838778082161,57.137452010609564,-0.8632040626182023,18.84409562910232,23.0,-0.1659838778082161,57.137452010609564,-0.8632040626182023,18.84409562910232,23.0,-0.05484735947726804,47.4388068632629,-0.7179387803603884,16.85534419174182,1.0
extract/0021500403.json,41,493,23.0,-0.04363600530495996,10.04970689108089,-0.24150505092108418,5.608939086585625,23.0,1.6768952734059634,5.071829563100846,-0.24150505092108418,5.608939086585625,3.0,-2.0427766320623504,5.84952160699675,0.0,0.0,23.0,0.2578100424858949,15.682752148859985,-0.39217490323259374,10.370536661768556,23.0,0.536628018334176,14.628189298075663,-0.39217490323259374,10.370536661768556,23.0,0.032799375268887467,17.22765412467002,-0.41870294044035894,11.174471328812167,0.0
extract/0021500403.json,41,509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
extract/0021500403.json,41,522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
extract/0021500403.json,41,535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
extract/0021500403.json,42,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
extract/0021500403.json,42,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
extract/0021500403.json,42,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
extract/0021500403.json,45,240,0.0,0.0,0.0,0.0,0.0,23.0,-0.937805958956061,23.062060960154227,0.0,0.0,23.0,-0.937805958956061,23.062060960154227,0.0,0.0,23.0,-1.4276571575559707,29.57607947718332,0.0,0.0,23.0,-0.9078815408583765,14.99374156161987,0.0,0.0,23.0,-1.4276571575559707,29.57607947718332,0.0,0.0,1.0
extract/0021500403.json,45,327,23.0,-1.3205845537796075,29.371353698291788,0.0,0.0,23.0,-1.0759241399039141,26.328800401112947,0.0,0.0,23.0,-0.24587928498759562,5.531615072410221,0.0,0.0,23.0,-1.0567664600465871,23.925389645373354,0.0,0.0,23.0,-0.8351409882253347,19.842377293413794,0.0,0.0,23.0,-0.44511031616119506,10.302622354226674,0.0,0.0,1.0
extract/0021500403.json,45,506,23.0,-0.9214081535291411,22.378709366689556,0.0,0.0,23.0,-0.4957449931246188,13.922202956815605,0.0,0.0,23.0,-0.5604882753335607,14.54056914586493,0.0,0.0,23.0,-1.1488908373112934,29.2124029039099,0.0,0.0,23.0,-1.4382589202811302,40.02070364142117,0.0,0.0,23.0,-1.3738731281368182,37.77033812885321,0.0,0.0,0.0
extract/0021500403.json,45,519,23.0,-0.9864619673528466,22.57475716104001,0.0,0.0,23.0,-0.6262655784354435,16.71514882355711,0.0,0.0,23.0,-0.6429529634273119,16.644620851569655,0.0,0.0,23.0,-1.29061633690988,33.260609713173565,0.0,0.0,23.0,-1.7942553750720793,45.88861676814768,0.0,0.0,23.0,-1.6915170072402423,43.66130367871656,0.0,0.0,0.0
extract/0021500403.json,47,81,23.0,-0.9214081535291411,22.378709366689556,0.0,0.0,23.0,-0.4957449931246188,13.922202956815605,0.0,0.0,23.0,-0.5604882753335607,14.54056914586493,0.0,0.0,23.0,-1.1488908373112934,29.2124029039099,0.0,0.0,23.0,-1.4382589202811302,40.02070364142117,0.0,0.0,23.0,-1.3738731281368182,37.77033812885321,0.0,0.0,0.0
extract/0021500403.json,47,94,23.0,-0.9864619673528466,22.57475716104001,0.0,0.0,23.0,-0.6262655784354435,16.71514882355711,0.0,0.0,23.0,-0.6429529634273119,16.644620851569655,0.0,0.0,23.0,-1.29061633690988,33.260609713173565,0.0,0.0,23.0,-1.7942553750720793,45.88861676814768,0.0,0.0,23.0,-1.6915170072402423,43.66130367871656,0.0,0.0,0.0
extract/0021500403.json,47,170,23.0,-0.14118795175641172,4.067102234680152,0.0,0.0,23.0,-0.9795005096659825,22.21780776311804,0.0,0.0,23.0,-0.9739463493929421,19.025939277134015,0.0,0.0,23.0,-1.47281440249092,29.360066024558478,0.0,0.0,23.0,-1.2181533772674944,27.131972371377387,0.0,0.0,23.0,-1.356328201356129,30.617750720606242,0.0,0.0,1.0
extract/0021500403.json,47,329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
extract/0021500403.json,49,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
extract/0021500403.json,49,317,0.0,0.0,10.951000069706394,0.0,0.0,7.0,-0.8886392743128276,16.921750753353972,0.0,0.0,23.0,-0.8886392743128276,14.592519848851762,0.0,0.0,23.0,-0.654492231352486,11.357115121732186,0.0,0.0,23.0,-0.7103296513559484,19.131331273864866,0.0,0.0,23.0,-0.654492231352486,17.90417078120071,0.0,0.0,0.0
extract/0021500403.json,52,431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
extract/0021500403.json,52,570,23.0,-0.25253951042427136,6.173949002491105,0.0,0.0,23.0,-0.9216785265868271,21.622232778295277,0.0,0.0,23.0,-1.1307896886061677,26.57895835495146,0.0,0.0,23.0,-0.35477429848137587,9.146323980872443,0.0,0.0,23.0,-1.0312246086483992,23.409459658882184,0.0,0.0,23.0,-0.20490040244037633,4.691794896371766,0.0,0.0,0.0
extract/0021500403.json,52,583,23.0,-0.2745767714326825,6.041264103560303,0.0,0.0,23.0,-0.9483314014454457,22.20780256262779,0.0,0.0,23.0,-1.16590348498217,27.047633185518624,0.0,0.0,23.0,-0.4073190121596625,9.922195627012144,0.0,0.0,23.0,-1.0225906618999188,22.973565839158887,0.0,0.0,23.0,-0.20242938556696438,4.995405980621176,0.0,0.0,0.0
extract/0021500403.json,52,596,23.0,-0.26047593521129214,5.702975856642098,0.0,0.0,23.0,-0.9603339367058912,23.35820093973292,0.0,0.0,23.0,-1.1712408350659118,27.845198320389382,0.0,0.0,23.0,-0.4375914861585098,10.211899285186437,0.0,0.0,23.0,-0.9855235527419279,23.200790555626817,0.0,0.0,23.0,-0.22147389039404647,5.160827987824422,0.0,0.0,0.0
extract/0021500403.json,52,609,23.0,-0.2450798602010809,5.70101653009232,0.0,0.0,23.0,-1.0298329808227942,23.712153200486636,0.0,0.0,23.0,-1.217520915331775,28.44856988969985,0.0,0.0,23.0,-0.446818328127086,10.147432092486088,0.0,0.0,23.0,-1.0138298439132982,23.388260757765405,0.0,0.0,23.0,-0.22392892426419644,5.21671901313072,0.0,0.0,0.0
extract/0021500403.json,57,302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
extract/0021500403.json,59,412,23.0,-0.35853184333930466,14.258993999347418,0.0,0.0,23.0,-0.24809383173164454,10.58277662148102,0.0,0.0,23.0,-0.35204828750708783,7.525278459585018,0.0,0.0,23.0,-0.040198262642444964,1.0016244224582789,0.0,0.0,23.0,-0.387277383920388,8.25065822468118,0.0,0.0,23.0,-0.3734393282205486,14.299979673395658,0.0,0.0,0.0
extract/0021500403.json,59,425,23.0,-0.6657918693834063,22.094176006779538,0.0,0.0,23.0,-0.4980894011175818,17.918755411852214,0.0,0.0,23.0,-0.32430831400315513,6.690252624804759,0.0,0.0,23.0,-0.04279930773868816,1.118645810558681,0.0,0.0,23.0,-0.3548124201930527,7.270025321507198,0.0,0.0,23.0,-0.6648773494308557,21.81880657187292,0.0,0.0,0.0
extract/0021500403.json,59,438,23.0,-1.0109053772529748,30.48417535476426,0.0,0.0,23.0,-0.8219881417902914,26.182685038182623,0.0,0.0,23.0,-0.2822706300011527,6.07301750600306,0.0,0.0,23.0,-0.05449056250644242,0.8972863727936241,0.0,0.0,23.0,-0.30908904420053707,6.099658039190365,0.0,0.0,23.0,-0.9963822186636,29.9637204257441,0.0,0.0,0.0
extract/0021500403.json,59,451,23.0,-1.3779711397341616,39.643227221986415,0.0,0.0,23.0,-1.1938598765505273,34.92782241204945,0.0,0.0,23.0,-0.2598732956985041,5.963003151341418,0.0,0.0,23.0,-0.03234400493150976,1.0026540217345703,0.0,0.0,23.0,-0.2574415927820132,5.085732635153108,0.0,0.0,23.0,-1.353797113204065,38.746417772795645,0.0,0.0,0.0
extract/0021500403.json,59,464,23.0,-1.8048964488490369,46.32417293825301,0.0,0.0,23.0,-1.5966190212471252,40.96550920275772,0.0,0.0,23.0,-0.2596448354258702,6.380338750771655,0.0,0.0,23.0,-0.04988429557855372,1.9477774868119837,0.0,0.0,23.0,-0.21039323824057063,4.690879050170125,0.0,0.0,23.0,-1.760161605956661,44.806400504206024,0.0,0.0,0.0
extract/0021500403.json,59,477,23.0,-2.046944027118972,50.11283704674685,0.0,0.0,23.0,-1.811671624546605,44.4768560150519,0.0,0.0,23.0,-0.27846361907576245,7.079339438582704,0.0,0.0,23.0,-0.08532612882967615,3.8096513270958208,0.0,0.0,23.0,-0.20370892208458158,4.398719522686375,0.0,0.0,23.0,-1.998536303955419,45.11285887020765,0.0,0.0,0.0
extract/0021500403.json,59,490,23.0,-2.204803857316006,53.355434077644226,0.0,0.0,23.0,-1.9580657285997867,47.34464146712174,0.0,0.0,23.0,-0.30907927155797027,8.529722349166747,0.0,0.0,23.0,-0.179544792935168,6.203155912805917,0.0,0.0,23.0,-0.18623792464122135,4.264131545738374,0.0,0.0,23.0,-1.9482598745854365,42.492998526365334,0.0,0.0,0.0
extract/0021500403.json,59,503,23.0,-2.343693578621861,56.1556422660011,0.0,0.0,23.0,-2.081317634938423,49.434936398526965,0.0,0.0,23.0,-0.3827747186969575,10.567094954048386,0.0,0.0,23.0,-0.2871601933759893,8.388541038310077,0.0,0.0,23.0,-0.18242035662748318,4.536272934097607,0.0,0.0,23.0,-1.8277496456680542,40.12528668100673,0.0,0.0,0.0
extract/0021500403.json,59,617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
extract/0021500403.json,59,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
extract/0021500403.json,60,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
extract/0021500403.json,60,130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
extract/0021500403.json,60,181,23.0,0.02499051664936511,6.859500983864047,-0.43795107638083003,1.9335227787596299,23.0,0.17099773930338355,3.856758514489714,-0.43795107638083003,2.1321080735553997,18.0,-0.4273941736930802,9.23334883887426,0.0,1.6852279308270304,23.0,-0.05912101321505108,34.646723279715914,-2.023133372034442,8.723694960934981,23.0,0.2913565020635548,25.770263822839606,-2.023133372034442,8.024593488585392,23.0,-0.08226789092532233,27.797174191983416,-1.5872604434716329,6.807651757026976,0.0
extract/0021500403.json,60,215,23.0,-0.31259177061155335,8.661124079709856,0.0,0.0,23.0,-0.3169019830446843,6.953853025347662,0.0,0.0,23.0,-0.40206309735821116,9.225348887339665,0.0,0.0,23.0,-1.160643233731296,27.016591666034703,0.0,0.0,23.0,-0.9531077115820245,22.55920014811339,0.0,0.0,23.0,-0.8480944337427099,19.009993954500587,0.0,0.0,0.0
extract/0021500403.json,60,228,12.0,-0.38788754930454317,6.050817086573851,0.0,0.0,23.0,-0.36034219342191026,6.093071623091931,0.0,0.0,23.0,-0.3989059969544702,8.978386269274186,0.0,0.0,23.0,-1.1812385331957427,23.20229022015476,0.0,0.0,23.0,-0.9865059673878681,21.330567056816314,0.0,0.0,23.0,-0.7939335730662722,19.960234428802185,0.0,0.0,0.0
extract/0021500403.json,61,163,0.0,0.0,0.0,0.0,0.0,23.0,-0.8162847835817982,19.180173720823117,0.0,0.0,23.0,-0.8162847835817982,19.180173720823117,0.0,0.0,23.0,-2.0037143249154696,44.32397208867871,0.0,0.0,23.0,-1.3530931304319438,27.55156150960345,0.0,0.0,23.0,-2.0037143249154696,44.32397208867871,0.0,0.0,0.0
extract/0021500403.json,61,176,0.0,0.0,0.0,0.0,0.0,23.0,-0.8399410268546078,19.33057657446622,0.0,0.0,23.0,-0.8399410268546078,19.33057657446622,0.0,0.0,23.0,-1.909804943121487,42.92730873741818,0.0,0.0,23.0,-1.162544665519475,24.832067573333052,0.0,0.0,23.0,-1.909804943121487,42.92730873741818,0.0,0.0,0.0
extract/0021500403.json,61,251,0.0,0.0,0.0,0.0,0.0,23.0,-1.3226639029047624,31.06353579590816,0.0,0.0,23.0,-1.3226639029047624,31.06353579590816,0.0,0.0,23.0,-1.4138613451926805,32.383448210216194,0.0,0.0,23.0,-0.5457969076305005,9.01390161179792,0.0,0.0,23.0,-1.4138613451926805,32.383448210216194,0.0,0.0,0.0
extract/0021500403.json,61,264,0.0,0.0,0.0,0.0,0.0,23.0,-1.3612527074203957,29.922871681395282,0.0,0.0,23.0,-1.3612527074203957,29.922871681395282,0.0,0.0,23.0,-1.4098578743600665,31.48435054328973,0.0,0.0,23.0,-0.3595895508366289,5.895210443026923,0.0,0.0,23.0,-1.4098578743600665,31.48435054328973,0.0,0.0,0.0
extract/0021500403.json,61,277,0.0,0.0,0.0,0.0,0.0,23.0,-1.2814149534103425,28.856899068050986,0.0,0.0,23.0,-1.2814149534103425,28.856899068050986,0.0,0.0,23.0,-1.3591942789561982,30.4988380292849,0.0,0.0,23.0,-0.22719921825609743,5.264994688084298,0.0,0.0,23.0,-1.3591942789561982,30.4988380292849,0.0,0.0,1.0
extract/0021500403.json,61,290,0.0,0.0,0.0,0.0,0.0,23.0,-1.2527021679004833,27.32156274808515,0.0,0.0,23.0,-1.2527021679004833,27.32156274808515,0.0,0.0,23.0,-1.3172600012562596,29.58691293681786,0.0,0.0,23.0,-0.2229261108800362,6.661026284353368,0.0,0.0,23.0,-1.3172600012562596,29.58691293681786,0.0,0.0,1.0
extract/0021500403.json,69,131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
extract/0021500403.json,69,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
extract/0021500403.json,69,157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
extract/0021500403.json,69,247,23.0,-0.22071859546732278,4.098168742447573,0.0,0.0,23.0,-1.5522674737809266,35.03586879417417,0.0,0.0,23.0,-1.6813566158977284,38.64716531088333,0.0,0.0,23.0,-1.2724235532189696,25.17696912157352,0.0,0.0,23.0,-1.0495616218554458,23.865040690205177,0.0,0.0,23.0,-1.058020228171035,22.235283711138532,0.0,0.0,1.0
extract/0021500403.json,69,627,3.0,-0.9237086795509634,2.729950356132896,0.0,0.0,0.0,0.0,0.0,0.0,7.78043809405775,3.0,-0.9237086795509634,2.729950356132896,0.0,7.78043809405775,23.0,-0.7945149774054959,43.057684155488566,-0.9876565800127897,19.915729898913792,23.0,0.10932920414717866,40.62681649207659,-0.9876565800127897,15.09184958997061,23.0,0.10932920414717866,40.62681649207659,-0.9876565800127897,19.915729898913792,0.0
extract/0021500403.json,69,640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
extract/0021500403.json,69,655,0.0,0.0,0.0,0.0,0.0,23.0,-1.3073631305482132,27.63975943190884,0.0,0.0,23.0,-1.3073631305482132,27.63975943190884,0.0,0.0,23.0,-1.3551612198143281,29.835143472154577,0.0,0.0,23.0,-0.5207191796877727,11.762414843679963,0.0,0.0,23.0,-1.3551612198143281,29.835143472154577,0.0,0.0,1.0
extract/0021500403.json,76,515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
extract/0021500403.json,76,528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
extract/0021500403.json,76,541,2.0,-3.371747880871523e-07,6.743495761743046e-07,0.0,9.85429542478304,2.0,-3.371747880871523e-07,6.743495761743046e-07,0.0,8.14771329916568,2.0,-3.371747880871523e-07,6.743495761743046e-07,0.0,7.359143226167667,23.0,-0.08402778645063869,43.03188146827297,-0.8938864398895741,15.913856350872038,23.0,-0.08402778645063869,43.03188146827297,-0.8938864398895741,16.229531554689114,23.0,-0.08402778645063869,43.03188146827297,-0.8938864398895741,17.42759265996044,0.0
extract/0021500403.json,76,661,23.0,-0.194499582839562,7.402341704074107,0.0,0.0,23.0,-0.2931701777766938,8.55602772717927,0.0,0.0,23.0,-0.46258083398322924,15.82761610621754,0.0,0.0,23.0,-0.6036482787100474,17.250778349944902,0.0,0.0,23.0,-0.49768088903339835,15.519212844642986,0.0,0.0,23.0,-0.4479715714103646,14.237740592500781,0.0,0.0,0.0
extract/0021500403.json,76,674,23.0,-0.3386578900716038,11.366778527836946,0.0,0.0,23.0,-0.386454761731601,11.059814414956083,0.0,0.0,23.0,-0.7251048944716671,21.345758325477306,0.0,0.0,23.0,-0.7810557836584975,20.74923442874469,0.0,0.0,23.0,-0.699629541878278,21.381090383839812,0.0,0.0,23.0,-0.6519316679157257,19.115886934372746,0.0,0.0,0.0
extract/0021500403.json,76,687,23.0,-0.5538890105294156,11.094514769545638,0.0,0.0,23.0,-0.48688128623866195,12.497752100871418,0.0,0.0,23.0,-1.0358394899033774,21.23598992360292,0.0,0.0,23.0,-0.8973627446392795,26.770006511514847,0.0,0.0,23.0,-0.9998210195430169,28.42273255443922,0.0,0.0,23.0,-0.8509203946058312,24.79211820005867,0.0,0.0,0.0
extract/0021500403.json,78,34,23.0,-0.1780267407458916,6.801023090340562,0.0,0.0,23.0,-0.2773746512600342,8.203604400602295,0.0,0.0,23.0,-0.4240839231288221,14.821376113547167,0.0,0.0,23.0,-0.5680917908954484,16.679886299278945,0.0,0.0,23.0,-0.4756933518766684,14.703824713270599,0.0,0.0,23.0,-0.4194478003678878,13.529058405736567,0.0,0.0,0.0
